ID,author,title,year,volume,number,pages,doi,ENTRYTYPE,series,abstract,search_set,container_title,author_full,author_first,title_short,container_title_short,origin
1331,marco cremonini anddmitri nizovtsev,risks benefits signaling information system characteristics strategic attackers,,26,3,,102753/mis0742_1222260308,article,,,,j mana info syst,Marco Cremonini and Dmitri Nizovtsev,marco,risks benefits signaling information system characteristics strategic attackers,jmis,1331
1332,paul benjamin lowry andjun zhang andgregory d moody,integrative theory addressing cyberharassment light technology based opportunism,,36,4,,101080/0742122220191661090,article,,,,j mana info syst,Paul Benjamin Lowry and Jun Zhang and Gregory D Moody and Sutirtha Chatterjee and Chuang Wang and Benjamin Lowry and Suzanne Parker Thornhill,paul,integrative theory addressing cyberharassment light technology based opportunism,jmis,1332
1333,douglas l dean andjames d lee andrichard e,technological support group process modeling,,11,3,,,article,,,,j mana info syst,Douglas L Dean and James D Lee and Richard E Orwig and Douglas R Vogel,douglas,technological support group process modeling,jmis,1333
1334,paul p tallon andronald v ramirez andjames e,information artifact it governance toward theory information governance,,30,3,,102753/mis0742_1222300306,article,,,,j mana info syst,Paul P Tallon and Ronald V Ramirez and James E Short,paul,information artifact it governance toward theory information governance,jmis,1334
1335,andreas i nicolaou andd harrison mcknight,system design features repeated use electronic data exchanges,,28,2,,102753/mis0742_1222280210,article,,,,j mana info syst,Andreas I Nicolaou and D. Harrison Mcknight,andreas,system design features repeated use electronic data exchanges,jmis,1335
1336,dongmin kim andizak benbasat,"trust assuring arguments b2c e commerce impact content, source, price trust",,26,3,,102753/mis0742_1222260306,article,,,,j mana info syst,Dongmin Kim and Izak Benbasat,dongmin,"trust assuring arguments b2c e commerce impact content, source, price",jmis,1336
1337,kailung hui andwendy hui andwei t yu andhong,information security outsourcing system interdependency mandatory security requirement,,29,3,,102753/mis0742_1222290304,article,,,,j mana info syst,Kai-Lung Hui and Wendy Hui and Wei T Yue and Hong Kong,kailung,information security outsourcing system interdependency mandatory security requirement,jmis,1337
1338,eric k clemons androbert j kauffman andm dewan,special issue impact information systems market structure function developing testing theories,,25,2,,102753/mis0742_1222250201,article,,,,j mana info syst,Eric K Clemons and Robert J Kauffman and M. Dewan,eric,special issue impact information systems market structure function developing testing,jmis,1338
1339,thomas,managing information about processes,,12,1,,,article,,,,j mana info syst,Thomas H Davenport,thomas,managing information about processes,jmis,1339
1340,j alberto espinosa andsandra a slaughter androbert e,team knowledge coordination geographically distributed software development,,24,1,,102753/mis0742_1222240104,article,,,,j mana info syst,J. Alberto Espinosa and Sandra A Slaughter and Robert E Kraut and James D Herbsleb,j,team knowledge coordination geographically distributed software development,jmis,1340
1341,,"task division team success crowdsourcing contests resource allocation alignment effects indika dissanayake, jie zhang, bin gu",,32,2,,101080/0742122220151068604,article,,,,j mana info syst,,,task division team success crowdsourcing contests resource allocation alignment effects,jmis,1341
1342,kim huat androbert j kauffman andkim huat goh,firm strategy internet u s commercial banking,,30,2,,102753/mis0742_1222300201,article,,,,j mana info syst,Kim Huat and Robert J Kauffman and Kim Huat Goh,kim,firm strategy internet u s commercial banking,jmis,1342
1343,kenneth,adopting systems development methods exploratory study,,5,4,,,article,,,,j mana info syst,Kenneth A Kozar,kenneth,adopting systems development methods exploratory study,jmis,1343
1344,dave debabroto andchatterjee andcarl pacini,"shareholder wealth trading volume effects information technology infrastructure investments debabroto chatterjee, carl pacini, v sambamurthy",,19,2,,,article,,,,j mana info syst,Dave Debabroto and Chatterjee and Carl Pacini,dave,shareholder wealth trading volume effects information technology infrastructure investments debabroto,jmis,1344
1345,hsinchun chen andjinwoo kjm,gannet machine learning approach document retrieval,,11,3,,,article,,,,j mana info syst,Hsinchun Chen and Jinwoo Kjm,hsinchun,gannet machine learning approach document retrieval,jmis,1345
1346,wenqi,professional reviews affect online user choices through user reviews empirical study wenqi zhou wenjing duan,,33,1,,101080/0742122220161172460,article,,,,j mana info syst,Wenqi Zhou,wenqi,professional reviews affect online user choices through user reviews empirical,jmis,1346
1347,raymond g crepeau andconnie w crook andmartin d,career anchors information systems personnel,,9,2,,,article,,,,j mana info syst,Raymond G Crepeau and Connie W Crook and Martin D Goslar and Mark E Mcmurtrey,raymond,career anchors information systems personnel,jmis,1347
1348,eric k clemons andbruce w weber,special section strategic information systems,,12,2,,,article,,,,j mana info syst,Eric K Clemons and Michael C Row,eric,special section strategic competitive information systems,jmis,1348;145;1455;146;1490;1546;253;512;531;832;889;899
1349,jonathan whitaker andsunil mithas andm s krishnan,organizational learning capabilities onshore offshore business process outsourcing,,27,3,,102753/mis0742_1222270302,article,,,,j mana info syst,Jonathan Whitaker and Sunil Mithas and M. S Krishnan,jonathan,organizational learning capabilities onshore offshore business process outsourcing,jmis,1349
1350,ravi bapna andanitesh barua andandrew b whinston,special issue economics electronic commerce,,31,2,,102753/mis0742_1222310201,article,,,,j mana info syst,Ravi Bapna and Anitesh Barua and Andrew B Whinston,ravi,special issue economics electronic commerce,jmis,1350
1351,maryam alavi andira r weiss,managing risks associated end user computing,2016,2,3,,,article,,,,j mana info syst,,,en,jmis,1351;1523;717
1352,heng xu andhockhai teo andbernard c y tan,role push pull technology privacy calculus case location based services,,26,3,,102753/mis0742_1222260305,article,,,,j mana info syst,Heng Xu and Hock-Hai Teo and Bernard C Y Tan and Xu,heng,role push pull technology privacy calculus case location based services,jmis,1352
1354,robert j kauffman andjuliana y tsai,unified procurement strategy enterprise software test move middle hypothesis,,26,2,,102753/mis0742_1222260208,article,,,,j mana info syst,Robert J Kauffman and Juliana Y Tsai,robert,unified procurement strategy enterprise software test move middle hypothesis,jmis,1354
1355,glenn j browne andmichal b rogich,empirical investigation user requirements elicitation comparing effectiveness prompting techniques,,17,4,,,article,,,,j mana info syst,Glenn J Browne and Michael B Rogich,glenn,empirical investigation user requirements elicitation comparing effectiveness prompting techniques,jmis,1355
1356,alain,"anonymity group support systems research new conceptualization, measure, contingency framework alain pinsonneault l lson heppel",,14,3,,,article,,,,j mana info syst,Alain Pinsonneault,alain,"anonymity group support systems research new conceptualization, measure, contingency framework",jmis,1356
1357,magid igbaria andjack j baroudi,short form measure career orientations psychometric evaluation magidigbaria jack j baroudi,,10,2,,,article,,,,j mana info syst,Magid Igbaria and Jack J Baroudi,magid,short form measure career orientations psychometric evaluation magidigbaria jack j,jmis,1357
1358,scott spangler andjeffrey t kreulen andjustin lessler,generating browsing multiple taxonomies over document collection,,19,4,,,article,,,,j mana info syst,Scott Spangler and Jeffrey T Kreulen and Justin Lessler,scott,generating browsing multiple taxonomies over document collection,jmis,1358
1359,randall k minas androbert f potter andalan r,putting thinking cap using neurois understand information processing biases virtual teams,,30,4,,102753/mis0742_1222300403,article,,,,j mana info syst,Randall K Minas and Robert F Potter and Alan R Dennis and Valerie Bartelt and Soyoung Bae,randall,putting thinking cap using neurois understand information processing biases virtual,jmis,1359
1360,ping xiao andyuanyuan chen andanandhi bharadwaj andweining bao,effects information nudges consumer usage digital services under 3 part tariffs,,39,1,,101080/0742122220212023409,article,,,,j mana info syst,Ping Xiao and Yuanyuan Chen and Anandhi Bharadwaj and Weining Bao,ping,effects information nudges consumer usage digital services under 3 part,jmis,1360
1362,mary k fuller ande burton swanson ande burton,information centers organizational innovation exploring correlates implementation success,,9,1,,,article,,,,j mana info syst,Mary K Fuller and E. Burton Swanson and E. Burton Swanson,mary,information centers organizational innovation exploring correlates implementation success,jmis,1362
1363,srikar,"quality assessment peer produced content knowledge repositories using development coordination activities srikar velichety, sudha ram, jesse bockstedt",,36,2,,101080/0742122220191598692,article,,,,j mana info syst,Srikar Velichety,srikar,quality assessment peer produced content knowledge repositories using development coordination,jmis,1363
1364,matt e thatcher andjim r oliver,"impact technology investments firm s production efficiency, product quality, productivity",,18,2,,,article,,,,j mana info syst,Matt E Thatcher and Jim R Oliver,matt,"impact technology investments firm s production efficiency, product quality, productivity",jmis,1364
1365,thhoand raman,effect gdss elected leadership small group meetings,,8,2,,,article,,,,j mana info syst,T. H Ho and K. S Raman,thhoand,effect gdss elected leadership small group meetings,jmis,1365
1366,naveen,"detecting review manipulation online platforms hierarchical supervised learning naveen kumar, deepak venugopal, liangfei qiu, subodha kumar",,35,1,,101080/0742122220181440758,article,,,,j mana info syst,Naveen Kumar,naveen,"detecting review manipulation online platforms hierarchical supervised learning naveen kumar,",jmis,1366
